item_id,image_filename,title_zh,title_en,sample_stratum_label,source_site_hint,source_page_url,image_file_url,github_image_url,license_status,attribution,notes,source_collection_url,exact_url_status,exact_url_confidence,exact_url_notes
15fc1a0c70f3,images_raw/15fc1a0c70f3.jpg,她的色彩在他的世界里。风格的结合。,Her Colors in His World: A Fusion of Styles,惊奇,artmajeur.com,,,https://github.com/hmer-boop/multistage-affect/blob/main/data/release_subset/images/artmajeur/15fc1a0c70f3.jpg,unknown,Robert Van Den Herik,Exact title/filename match in local source folders; exact work-page URL and license still require verification.,https://www.artmajeur.com/robert-van-den-herik?view=grid&collections%5B0%5D=1744639&page=2,blocked_or_dynamic_manual_check_needed,,Artmajeur pages returned Cloudflare/browser challenge during command-line access; exact work URL requires manual browser verification.
b9a212f5a0a3,images_raw/b9a212f5a0a3.jpg,启迪之街,Street of Inspiration,惊奇,artmajeur.com,,,https://github.com/hmer-boop/multistage-affect/blob/main/data/release_subset/images/artmajeur/b9a212f5a0a3.jpg,unknown,Robert Van Den Herik,Exact title/filename match in local source folders; exact work-page URL and license still require verification.,https://www.artmajeur.com/robert-van-den-herik?view=grid&collections%5B0%5D=1744639&page=2,blocked_or_dynamic_manual_check_needed,,Artmajeur pages returned Cloudflare/browser challenge during command-line access; exact work URL requires manual browser verification.
b793fc7423a7,images_raw/b793fc7423a7.jpg,纯净的风景,Pure Landscape,恐惧,ading.artron.net,,,,unknown,阿丁,Exact title/filename match in local source folders; exact work-page URL and license still require verification. local_title_source_inference: source attribution checked against add pic folder names and title translation caches; not a redistribution license.,https://ading.artron.net/,no_work_url_match_on_collection_pages,,No matching work title found in crawled collection pages. Local add-pic folder confirms title-to-artist/source attribution; exact work-page URL remains unverified.
ae0752678846,images_raw/ae0752678846.jpg,黑色之美,The Beauty of Black,快乐,artmajeur.com,,,https://github.com/hmer-boop/multistage-affect/blob/main/data/release_subset/images/artmajeur/ae0752678846.jpg,unknown,Oluwapelumi Olaosun,Exact title/filename match in local source folders; exact work-page URL and license still require verification.,https://www.artmajeur.com/oluwapelumi-olaosun?view=grid&collections%5B%5D=2301889,blocked_or_dynamic_manual_check_needed,,Artmajeur pages returned Cloudflare/browser challenge during command-line access; exact work URL requires manual browser verification.
177248a0aa54,images_raw/177248a0aa54.jpg,把飞鱼关进笼子里,Caging the Flying Fish,悲伤,artmajeur.com,,,https://github.com/hmer-boop/multistage-affect/blob/main/data/release_subset/images/artmajeur/177248a0aa54.jpg,unknown,Artmajeur painting browsing page,"title_filename_match_source_unresolved: title matched a local working-folder file, but the local folder does not identify the original source site/artist; verify before releasing image files. supplementary_negative_source_fallback: broad website-level source link, not a redistribution license.",https://www.artmajeur.com/zh/yi-shu-pin/hui-hua,source_site_homepage_fallback,broad_source_site_fallback,Fallback broad source-site link assigned for supplementary negative items; use title_zh/title_en to search within the source site. This is not an exact work-page URL.
f04b1f0b31f3,images_raw/f04b1f0b31f3.jpg,《脉之歌》,Song of the Pulse,恐惧,huangjiannan.artron.net,,,,unknown,黄建南,needs_manual_review: title matches multiple local source-folder files; verify exact image before releasing image files. local_title_source_inference: source attribution checked against add pic folder names and title translation caches; not a redistribution license.,https://huangjiannan.artron.net/works_index_21,no_work_url_match_on_collection_pages,,No matching work title found in crawled collection pages. Local add-pic folder confirms title-to-artist/source attribution; exact work-page URL remains unverified.
61a49d987245,images_raw/61a49d987245.jpg,《班公湖夜色》,Night Scene at Bangong Lake,恐惧,huangjiannan.artron.net,,,,unknown,黄建南,needs_manual_review: title matches multiple local source-folder files; verify exact image before releasing image files. local_title_source_inference: source attribution checked against add pic folder names and title translation caches; not a redistribution license.,https://huangjiannan.artron.net/works_index_21,no_work_url_match_on_collection_pages,,No matching work title found in crawled collection pages. Local add-pic folder confirms title-to-artist/source attribution; exact work-page URL remains unverified.
97ed6cda79b4,images_raw/97ed6cda79b4.jpg,耐心,Patient,宁静,artmajeur.com,,,https://github.com/hmer-boop/multistage-affect/blob/main/data/release_subset/images/artmajeur/97ed6cda79b4.jpg,unknown,Annabelle Amory,Exact title/filename match in local source folders; exact work-page URL and license still require verification.,https://www.artmajeur.com/annabelle-amory?view=grid&collections%5B%5D=2064842,blocked_or_dynamic_manual_check_needed,,Artmajeur pages returned Cloudflare/browser challenge during command-line access; exact work URL requires manual browser verification.
98f4318bd9cd,images_raw/98f4318bd9cd.jpg,在不同世界间漫游,Wandering Between Worlds,惊奇,artmajeur.com,,,https://github.com/hmer-boop/multistage-affect/blob/main/data/release_subset/images/artmajeur/98f4318bd9cd.jpg,unknown,Robert Van Den Herik,Exact title/filename match in local source folders; exact work-page URL and license still require verification.,https://www.artmajeur.com/robert-van-den-herik?view=grid&collections%5B0%5D=1744639&page=2,blocked_or_dynamic_manual_check_needed,,Artmajeur pages returned Cloudflare/browser challenge during command-line access; exact work URL requires manual browser verification.
3a46f877074a,images_raw/3a46f877074a.jpg,意外,Accident,悲伤,artmajeur.com,,,https://github.com/hmer-boop/multistage-affect/blob/main/data/release_subset/images/artmajeur/3a46f877074a.jpg,unknown,Milos Hronec,Exact title/filename match in local source folders; exact work-page URL and license still require verification.,https://www.artmajeur.com/milos-hronec?view=grid&collections%5B%5D=2390674,blocked_or_dynamic_manual_check_needed,,Artmajeur pages returned Cloudflare/browser challenge during command-line access; exact work URL requires manual browser verification.
e74553f57e8e,images_raw/e74553f57e8e.jpg,上瘾 5,Addiction 5,惊奇,artmajeur.com,,,https://github.com/hmer-boop/multistage-affect/blob/main/data/release_subset/images/artmajeur/e74553f57e8e.jpg,unknown,Jean Luc Michon,Exact title/filename match in local source folders; exact work-page URL and license still require verification.,https://www.artmajeur.com/jean-luc-michon?view=grid&collections%5B%5D=2220361,blocked_or_dynamic_manual_check_needed,,Artmajeur pages returned Cloudflare/browser challenge during command-line access; exact work URL requires manual browser verification.
504f295bb23d,images_raw/504f295bb23d.jpg,幽竹,Quiet Bamboo,宁静,mazhangcheng.artron.net,,,,unknown,马章乘,Exact title/filename match in local source folders; exact work-page URL and license still require verification. local_title_source_inference: source attribution checked against add pic folder names and title translation caches; not a redistribution license.,https://mazhangcheng.artron.net/,no_work_url_match_on_collection_pages,,No matching work title found in crawled collection pages. Local add-pic folder confirms title-to-artist/source attribution; exact work-page URL remains unverified.
c53eb2a3583f,images_raw/c53eb2a3583f.jpg,入侵者,Intruder,愤怒,artmajeur.com,,,https://github.com/hmer-boop/multistage-affect/blob/main/data/release_subset/images/artmajeur/c53eb2a3583f.jpg,unknown,Artmajeur painting browsing page,"title_filename_match_source_unresolved: title matched a local working-folder file, but the local folder does not identify the original source site/artist; verify before releasing image files. supplementary_negative_source_fallback: broad website-level source link, not a redistribution license.",https://www.artmajeur.com/zh/yi-shu-pin/hui-hua,source_site_homepage_fallback,broad_source_site_fallback,Fallback broad source-site link assigned for supplementary negative items; use title_zh/title_en to search within the source site. This is not an exact work-page URL.
00c441a09cf5,images_raw/00c441a09cf5.jpg,教父 1,The Godfather 1,愤怒,artmajeur.com,,,https://github.com/hmer-boop/multistage-affect/blob/main/data/release_subset/images/artmajeur/00c441a09cf5.jpg,unknown,Jean Luc Michon,Exact title/filename match in local source folders; exact work-page URL and license still require verification.,https://www.artmajeur.com/jean-luc-michon?view=grid&collections%5B%5D=2220361,blocked_or_dynamic_manual_check_needed,,Artmajeur pages returned Cloudflare/browser challenge during command-line access; exact work URL requires manual browser verification.
f7513c4b7f7f,images_raw/f7513c4b7f7f.jpg,爱丽丝,Alice,悲伤,artmajeur.com,,,https://github.com/hmer-boop/multistage-affect/blob/main/data/release_subset/images/artmajeur/f7513c4b7f7f.jpg,unknown,Annabelle Amory,"title_filename_match_source_unresolved: title matched a local working-folder file, but the local folder does not identify the original source site/artist; verify before releasing image files. local_title_source_inference: source attribution checked against add pic folder names and title translation caches; not a redistribution license.",https://www.artmajeur.com/annabelle-amory?view=grid&collections%5B%5D=2064842,source_collection_inferred_from_local_title,local_title_or_translation_match,Source collection inferred from local add-pic folder using title_zh/title_en and translation-cache matching; exact work-page URL remains unverified.
0bc527998d55,images_raw/0bc527998d55.jpg,保护的海岸线,Protected Coastline,宁静,artmajeur.com,,,https://github.com/hmer-boop/multistage-affect/blob/main/data/release_subset/images/artmajeur/0bc527998d55.jpg,unknown,Robert Van Den Herik,Exact title/filename match in local source folders; exact work-page URL and license still require verification.,https://www.artmajeur.com/robert-van-den-herik?view=grid&collections%5B0%5D=1744639&page=2,blocked_or_dynamic_manual_check_needed,,Artmajeur pages returned Cloudflare/browser challenge during command-line access; exact work URL requires manual browser verification.
77516cda554b,images_raw/77516cda554b.jpg,竹之气节,The Spirit of Bamboo,敬畏,mazhangcheng.artron.net,,,,unknown,马章乘,Exact title/filename match in local source folders; exact work-page URL and license still require verification. local_title_source_inference: source attribution checked against add pic folder names and title translation caches; not a redistribution license.,https://mazhangcheng.artron.net/,no_work_url_match_on_collection_pages,,No matching work title found in crawled collection pages. Local add-pic folder confirms title-to-artist/source attribution; exact work-page URL remains unverified.
41f2b54f4612,images_raw/41f2b54f4612.jpg,香山晴雪,Fragrant Hills in Clear Snow,快乐,daize.artron.net,,,,unknown,戴泽,Exact title/filename match in local source folders; exact work-page URL and license still require verification. local_title_source_inference: source attribution checked against add pic folder names and title translation caches; not a redistribution license.,https://daize.artron.net/,no_work_url_match_on_collection_pages,,No matching work title found in crawled collection pages. Local add-pic folder confirms title-to-artist/source attribution; exact work-page URL remains unverified.
7f350fb01a7f,images_raw/7f350fb01a7f.jpg,梦高原,Dream Plateau,敬畏,huangjiannan.artron.net,,,,unknown,黄建南,needs_manual_review: title matches multiple local source-folder files; verify exact image before releasing image files. local_title_source_inference: source attribution checked against add pic folder names and title translation caches; not a redistribution license.,https://huangjiannan.artron.net/works_index_21,no_work_url_match_on_collection_pages,,No matching work title found in crawled collection pages. Local add-pic folder confirms title-to-artist/source attribution; exact work-page URL remains unverified.
75e059b33175,images_raw/75e059b33175.jpg,友谊是神圣的,Friendship is Sacred,悲伤,theartling.com,,,,unknown,TheArtling painting browsing page,"title_filename_match_source_unresolved: title matched a local working-folder file, but the local folder does not identify the original source site/artist; verify before releasing image files. supplementary_negative_source_fallback: broad website-level source link, not a redistribution license.",https://theartling.com/en/art/painting,source_site_homepage_fallback,broad_source_site_fallback,Fallback broad source-site link assigned for supplementary negative items; use title_zh/title_en to search within the source site. This is not an exact work-page URL.
d55f65df7a2d,images_raw/d55f65df7a2d.jpg,不可得性,Unattainability,厌恶,artmajeur.com,,,https://github.com/hmer-boop/multistage-affect/blob/main/data/release_subset/images/artmajeur/d55f65df7a2d.jpg,unknown,Milos Hronec,Exact title/filename match in local source folders; exact work-page URL and license still require verification.,https://www.artmajeur.com/milos-hronec?view=grid&collections%5B%5D=2390674,blocked_or_dynamic_manual_check_needed,,Artmajeur pages returned Cloudflare/browser challenge during command-line access; exact work URL requires manual browser verification.
45d0ccf60698,images_raw/45d0ccf60698.jpg,胜利,Victory,恐惧,artmajeur.com,,,https://github.com/hmer-boop/multistage-affect/blob/main/data/release_subset/images/artmajeur/45d0ccf60698.jpg,unknown,Milos Hronec,Exact title/filename match in local source folders; exact work-page URL and license still require verification.,https://www.artmajeur.com/milos-hronec?view=grid&collections%5B%5D=2390674,blocked_or_dynamic_manual_check_needed,,Artmajeur pages returned Cloudflare/browser challenge during command-line access; exact work URL requires manual browser verification.
743923a7bf97,images_raw/743923a7bf97.jpg,死亡之美,Beauty of Death,悲伤,artmajeur.com,,,https://github.com/hmer-boop/multistage-affect/blob/main/data/release_subset/images/artmajeur/743923a7bf97.jpg,unknown,Milos Hronec,Exact title/filename match in local source folders; exact work-page URL and license still require verification.,https://www.artmajeur.com/milos-hronec?view=grid&collections%5B%5D=2390674,blocked_or_dynamic_manual_check_needed,,Artmajeur pages returned Cloudflare/browser challenge during command-line access; exact work URL requires manual browser verification.
b29d63fdc787,images_raw/b29d63fdc787.jpg,羊驼,Alpaca,快乐,artist.artron.net,https://artist.artron.net/artists23462/2-383196.html#w,,,unknown,苏大朝,Exact title/filename match in local source folders; exact work-page URL and license still require verification.,https://artist.artron.net/artists23462/sale-0-0-0-1-1/,exact_work_url_candidate,title_match_on_source_collection_page,Matched collection-page work title: 羊驼
1da515468f53,images_raw/1da515468f53.jpg,恐龙,Dinosaur,厌恶,artmajeur.com,,,https://github.com/hmer-boop/multistage-affect/blob/main/data/release_subset/images/artmajeur/1da515468f53.jpg,unknown,Milos Hronec,Exact title/filename match in local source folders; exact work-page URL and license still require verification.,https://www.artmajeur.com/milos-hronec?view=grid&collections%5B%5D=2390674,blocked_or_dynamic_manual_check_needed,,Artmajeur pages returned Cloudflare/browser challenge during command-line access; exact work URL requires manual browser verification.
0cb8281a6340,images_raw/0cb8281a6340.jpg,行走的道路,The Road Walked,惊奇,artmajeur.com,,,https://github.com/hmer-boop/multistage-affect/blob/main/data/release_subset/images/artmajeur/0cb8281a6340.jpg,unknown,Jean-Humbert Savoldelli,Exact title/filename match in local source folders; exact work-page URL and license still require verification.,https://www.artmajeur.com/jean-humbert-savoldelli?view=grid&collections%5B%5D=1607818,blocked_or_dynamic_manual_check_needed,,Artmajeur pages returned Cloudflare/browser challenge during command-line access; exact work URL requires manual browser verification.
25e9eca69842,images_raw/25e9eca69842.jpg,深红色的背景,Crimson Background,厌恶,daize.artron.net,,,,unknown,戴泽,Exact title/filename match in local source folders; exact work-page URL and license still require verification. local_title_source_inference: source attribution checked against add pic folder names and title translation caches; not a redistribution license.,https://daize.artron.net/,no_work_url_match_on_collection_pages,,No matching work title found in crawled collection pages. Local add-pic folder confirms title-to-artist/source attribution; exact work-page URL remains unverified.
638a73151923,images_raw/638a73151923.jpg,童年回忆,Childhood Memories,惊奇,artmajeur.com,,,https://github.com/hmer-boop/multistage-affect/blob/main/data/release_subset/images/artmajeur/638a73151923.jpg,unknown,Milos Hronec,Exact title/filename match in local source folders; exact work-page URL and license still require verification.,https://www.artmajeur.com/milos-hronec?view=grid&collections%5B%5D=2390674,blocked_or_dynamic_manual_check_needed,,Artmajeur pages returned Cloudflare/browser challenge during command-line access; exact work URL requires manual browser verification.
a5cee8a3ab8e,images_raw/a5cee8a3ab8e.jpg,东方红,The East is Red,愤怒,theartling.com,,,,unknown,TheArtling painting browsing page,"No local title/filename source match found yet. supplementary_negative_source_fallback: broad website-level source link, not a redistribution license.",https://theartling.com/en/art/painting,source_site_homepage_fallback,broad_source_site_fallback,Fallback broad source-site link assigned for supplementary negative items; use title_zh/title_en to search within the source site. This is not an exact work-page URL.
6505d0742fc8,images_raw/6505d0742fc8.jpg,文人,Scholar,宁静,theartling.com,,,,unknown,TheArtling painting browsing page,"title_filename_match_source_unresolved: title matched a local working-folder file, but the local folder does not identify the original source site/artist; verify before releasing image files. supplementary_negative_source_fallback: broad website-level source link, not a redistribution license.",https://theartling.com/en/art/painting,source_site_homepage_fallback,broad_source_site_fallback,Fallback broad source-site link assigned for supplementary negative items; use title_zh/title_en to search within the source site. This is not an exact work-page URL.
a7cbf23fc15c,images_raw/a7cbf23fc15c.jpg,教士,Priest,敬畏,theartling.com,,,,unknown,TheArtling painting browsing page,"No local title/filename source match found yet. supplementary_negative_source_fallback: broad website-level source link, not a redistribution license.",https://theartling.com/en/art/painting,source_site_homepage_fallback,broad_source_site_fallback,Fallback broad source-site link assigned for supplementary negative items; use title_zh/title_en to search within the source site. This is not an exact work-page URL.
50a82e02bdcb,images_raw/50a82e02bdcb.jpg,救命，爸爸,"Help, Dad",厌恶,artmajeur.com,,,https://github.com/hmer-boop/multistage-affect/blob/main/data/release_subset/images/artmajeur/50a82e02bdcb.jpg,unknown,Artmajeur painting browsing page,"title_filename_match_source_unresolved: title matched a local working-folder file, but the local folder does not identify the original source site/artist; verify before releasing image files. supplementary_negative_source_fallback: broad website-level source link, not a redistribution license.",https://www.artmajeur.com/zh/yi-shu-pin/hui-hua,source_site_homepage_fallback,broad_source_site_fallback,Fallback broad source-site link assigned for supplementary negative items; use title_zh/title_en to search within the source site. This is not an exact work-page URL.
27f77a412f5b,images_raw/27f77a412f5b.jpg,项目_车站_ #18,Project Station #18,宁静,artmajeur.com,,,https://github.com/hmer-boop/multistage-affect/blob/main/data/release_subset/images/artmajeur/27f77a412f5b.jpg,unknown,Igor Shulman,Exact title/filename match in local source folders; exact work-page URL and license still require verification.,https://www.artmajeur.com/igor-shulman?view=grid&collections%5B%5D=1286191,blocked_or_dynamic_manual_check_needed,,Artmajeur pages returned Cloudflare/browser challenge during command-line access; exact work URL requires manual browser verification.
1a8052c3eb75,images_raw/1a8052c3eb75.jpg,布达拉宫,Potala Palace,宁静,daize.artron.net,,,,unknown,戴泽,Exact title/filename match in local source folders; exact work-page URL and license still require verification. local_title_source_inference: source attribution checked against add pic folder names and title translation caches; not a redistribution license.,https://daize.artron.net/,no_work_url_match_on_collection_pages,,No matching work title found in crawled collection pages. Local add-pic folder confirms title-to-artist/source attribution; exact work-page URL remains unverified.
b7c6eb36b083,images_raw/b7c6eb36b083.jpg,外面的世界,The Outside World,恐惧,hanyuchen.artron.net,,,,unknown,韩玉臣,Exact title/filename match in local source folders; exact work-page URL and license still require verification. local_title_source_inference: source attribution checked against add pic folder names and title translation caches; not a redistribution license.,https://hanyuchen.artron.net/,no_work_url_match_on_collection_pages,,No matching work title found in crawled collection pages. Local add-pic folder confirms title-to-artist/source attribution; exact work-page URL remains unverified.
0ec3a3bd55bb,images_raw/0ec3a3bd55bb.jpg,孤独的漫步,Solitary Stroll,悲伤,theartling.com,,,,unknown,TheArtling painting browsing page,"title_filename_match_source_unresolved: title matched a local working-folder file, but the local folder does not identify the original source site/artist; verify before releasing image files. supplementary_negative_source_fallback: broad website-level source link, not a redistribution license.",https://theartling.com/en/art/painting,source_site_homepage_fallback,broad_source_site_fallback,Fallback broad source-site link assigned for supplementary negative items; use title_zh/title_en to search within the source site. This is not an exact work-page URL.
d0fc09c944a0,images_raw/d0fc09c944a0.jpg,名牌,Famous Brand,厌恶,artmajeur.com,,,https://github.com/hmer-boop/multistage-affect/blob/main/data/release_subset/images/artmajeur/d0fc09c944a0.jpg,unknown,Artmajeur painting browsing page,"title_filename_match_source_unresolved: title matched a local working-folder file, but the local folder does not identify the original source site/artist; verify before releasing image files. supplementary_negative_source_fallback: broad website-level source link, not a redistribution license.",https://www.artmajeur.com/zh/yi-shu-pin/hui-hua,source_site_homepage_fallback,broad_source_site_fallback,Fallback broad source-site link assigned for supplementary negative items; use title_zh/title_en to search within the source site. This is not an exact work-page URL.
f15cf677e4db,images_raw/f15cf677e4db.jpg,表象与透明（几何系列）,Appearance and Transparency (Geometric Series),惊奇,artmajeur.com,,,https://github.com/hmer-boop/multistage-affect/blob/main/data/release_subset/images/artmajeur/f15cf677e4db.jpg,unknown,Jean-Humbert Savoldelli,Exact title/filename match in local source folders; exact work-page URL and license still require verification.,https://www.artmajeur.com/jean-humbert-savoldelli?view=grid&collections%5B%5D=1607818,blocked_or_dynamic_manual_check_needed,,Artmajeur pages returned Cloudflare/browser challenge during command-line access; exact work URL requires manual browser verification.
97d10b85be9a,images_raw/97d10b85be9a.jpg,昆仑山下,Beneath Kunlun Mountain,惊奇,hanyuchen.artron.net,,,,unknown,韩玉臣,Exact title/filename match in local source folders; exact work-page URL and license still require verification. local_title_source_inference: source attribution checked against add pic folder names and title translation caches; not a redistribution license.,https://hanyuchen.artron.net/,no_work_url_match_on_collection_pages,,No matching work title found in crawled collection pages. Local add-pic folder confirms title-to-artist/source attribution; exact work-page URL remains unverified.
6a97f793926e,images_raw/6a97f793926e.jpg,心事鸟相知,Birds of the Heart,悲伤,theartling.com,,,,unknown,TheArtling painting browsing page,"title_filename_match_source_unresolved: title matched a local working-folder file, but the local folder does not identify the original source site/artist; verify before releasing image files. supplementary_negative_source_fallback: broad website-level source link, not a redistribution license.",https://theartling.com/en/art/painting,source_site_homepage_fallback,broad_source_site_fallback,Fallback broad source-site link assigned for supplementary negative items; use title_zh/title_en to search within the source site. This is not an exact work-page URL.
4db2d8f5862b,images_raw/4db2d8f5862b.jpg,腾飞.jpg,Soaring.jpg,惊奇,artist.artron.net,https://artist.artron.net/artists23462/2-385197.html#w,,,unknown,苏大朝,Exact title/filename match in local source folders; exact work-page URL and license still require verification.,https://artist.artron.net/artists23462/sale-0-0-0-1-1/,exact_work_url_candidate,title_match_on_source_collection_page,Matched collection-page work title: 腾飞.jpg
54282b51fe41,images_raw/54282b51fe41.jpg,《祖国无处不风光》,Beauty of the Motherland Everywhere,敬畏,huangjiannan.artron.net,,,,unknown,黄建南,needs_manual_review: title matches multiple local source-folder files; verify exact image before releasing image files. local_title_source_inference: source attribution checked against add pic folder names and title translation caches; not a redistribution license.,https://huangjiannan.artron.net/works_index_21,no_work_url_match_on_collection_pages,,No matching work title found in crawled collection pages. Local add-pic folder confirms title-to-artist/source attribution; exact work-page URL remains unverified.
b76862d85aa1,images_raw/b76862d85aa1.jpg,《她送我的花》,The Flowers She Gave Me,宁静,artist.artron.net,https://artist.artron.net/artists5391/2-325816.html#w,,,unknown,苏阳阳,Exact title/filename match in local source folders; exact work-page URL and license still require verification.,https://artist.artron.net/artists5391/sale-0-0-0-1-1/,exact_work_url_candidate,title_match_on_source_collection_page,Matched collection-page work title: 《她送我的花》
b07e178970f7,images_raw/b07e178970f7.jpg,大地灵魂 1,大地灵魂 1,宁静,artmajeur.com,,,https://github.com/hmer-boop/multistage-affect/blob/main/data/release_subset/images/artmajeur/b07e178970f7.jpg,unknown,Artmajeur painting browsing page,"title_filename_match_source_unresolved: title matched a local working-folder file, but the local folder does not identify the original source site/artist; verify before releasing image files. supplementary_negative_source_fallback: broad website-level source link, not a redistribution license.",https://www.artmajeur.com/zh/yi-shu-pin/hui-hua,source_site_homepage_fallback,broad_source_site_fallback,Fallback broad source-site link assigned for supplementary negative items; use title_zh/title_en to search within the source site. This is not an exact work-page URL.
738e26e9da4b,images_raw/738e26e9da4b.jpg,光之印记,Imprint of Light,宁静,artmajeur.com,,,,unknown,Artmajeur painting browsing page,"No local title/filename source match found yet. supplementary_negative_source_fallback: broad website-level source link, not a redistribution license.",https://www.artmajeur.com/zh/yi-shu-pin/hui-hua,source_site_homepage_fallback,broad_source_site_fallback,Fallback broad source-site link assigned for supplementary negative items; use title_zh/title_en to search within the source site. This is not an exact work-page URL.
ca9a04d329e8,images_raw/ca9a04d329e8.jpg,佛香阁,Pavilion of Buddhist Incense,敬畏,daize.artron.net,,,,unknown,戴泽,Exact title/filename match in local source folders; exact work-page URL and license still require verification. local_title_source_inference: source attribution checked against add pic folder names and title translation caches; not a redistribution license.,https://daize.artron.net/,no_work_url_match_on_collection_pages,,No matching work title found in crawled collection pages. Local add-pic folder confirms title-to-artist/source attribution; exact work-page URL remains unverified.
87a73bb5c9d3,images_raw/87a73bb5c9d3.jpg,命运中的时区,Time Zones of Fate,敬畏,artmajeur.com,,,https://github.com/hmer-boop/multistage-affect/blob/main/data/release_subset/images/artmajeur/87a73bb5c9d3.jpg,unknown,Oluwapelumi Olaosun,Exact title/filename match in local source folders; exact work-page URL and license still require verification.,https://www.artmajeur.com/oluwapelumi-olaosun?view=grid&collections%5B%5D=2301889,blocked_or_dynamic_manual_check_needed,,Artmajeur pages returned Cloudflare/browser challenge during command-line access; exact work URL requires manual browser verification.
d1436b16d536,images_raw/d1436b16d536.jpg,香溪,Fragrant Creek,快乐,daize.artron.net,,,,unknown,戴泽,Exact title/filename match in local source folders; exact work-page URL and license still require verification. local_title_source_inference: source attribution checked against add pic folder names and title translation caches; not a redistribution license.,https://daize.artron.net/,no_work_url_match_on_collection_pages,,No matching work title found in crawled collection pages. Local add-pic folder confirms title-to-artist/source attribution; exact work-page URL remains unverified.
2032d4802382,images_raw/2032d4802382.jpg,金百合,Golden Lily,厌恶,guanpuxue.artron.net,,,,unknown,管朴学,Exact title/filename match in local source folders; exact work-page URL and license still require verification. local_title_source_inference: source attribution checked against add pic folder names and title translation caches; not a redistribution license.,https://guanpuxue.artron.net/,no_work_url_match_on_collection_pages,,No matching work title found in crawled collection pages. Local add-pic folder confirms title-to-artist/source attribution; exact work-page URL remains unverified.
2c62d9b12c2b,images_raw/2c62d9b12c2b.jpg,月光河,Moonlight River,恐惧,theartling.com,,,,unknown,TheArtling painting browsing page,"title_filename_match_source_unresolved: title matched a local working-folder file, but the local folder does not identify the original source site/artist; verify before releasing image files. supplementary_negative_source_fallback: broad website-level source link, not a redistribution license.",https://theartling.com/en/art/painting,source_site_homepage_fallback,broad_source_site_fallback,Fallback broad source-site link assigned for supplementary negative items; use title_zh/title_en to search within the source site. This is not an exact work-page URL.
4d82ca84cd23,images_raw/4d82ca84cd23.jpg,逆流而上！,Against the Current!,惊奇,artmajeur.com,,,https://github.com/hmer-boop/multistage-affect/blob/main/data/release_subset/images/artmajeur/4d82ca84cd23.jpg,unknown,Artmajeur painting browsing page,"title_filename_match_source_unresolved: title matched a local working-folder file, but the local folder does not identify the original source site/artist; verify before releasing image files. supplementary_negative_source_fallback: broad website-level source link, not a redistribution license.",https://www.artmajeur.com/zh/yi-shu-pin/hui-hua,source_site_homepage_fallback,broad_source_site_fallback,Fallback broad source-site link assigned for supplementary negative items; use title_zh/title_en to search within the source site. This is not an exact work-page URL.
b7fbd2171438,images_raw/b7fbd2171438.jpg,优越动物 狗记者,Superior Animal: Dog Reporter,厌恶,artmajeur.com,,,https://github.com/hmer-boop/multistage-affect/blob/main/data/release_subset/images/artmajeur/b7fbd2171438.jpg,unknown,Artmajeur painting browsing page,"title_filename_match_source_unresolved: title matched a local working-folder file, but the local folder does not identify the original source site/artist; verify before releasing image files. supplementary_negative_source_fallback: broad website-level source link, not a redistribution license.",https://www.artmajeur.com/zh/yi-shu-pin/hui-hua,source_site_homepage_fallback,broad_source_site_fallback,Fallback broad source-site link assigned for supplementary negative items; use title_zh/title_en to search within the source site. This is not an exact work-page URL.
5ca8137ec1fb,images_raw/5ca8137ec1fb.jpg,阳光窗与瀑布,Sunlit Window and Waterfall,惊奇,artmajeur.com,,,https://github.com/hmer-boop/multistage-affect/blob/main/data/release_subset/images/artmajeur/5ca8137ec1fb.jpg,unknown,Ta,Exact title/filename match in local source folders; exact work-page URL and license still require verification.,https://www.artmajeur.com/ta00?view=grid&collections%5B0%5D=2214331&page=1,blocked_or_dynamic_manual_check_needed,,Artmajeur pages returned Cloudflare/browser challenge during command-line access; exact work URL requires manual browser verification.
8015eee85c20,images_raw/8015eee85c20.jpg,相信不可能,Believe the Impossible,敬畏,artmajeur.com,,,https://github.com/hmer-boop/multistage-affect/blob/main/data/release_subset/images/artmajeur/8015eee85c20.jpg,unknown,Picrate,Exact title/filename match in local source folders; exact work-page URL and license still require verification.,https://www.artmajeur.com/picrate?view=grid&collections%5B%5D=1775407,blocked_or_dynamic_manual_check_needed,,Artmajeur pages returned Cloudflare/browser challenge during command-line access; exact work URL requires manual browser verification.
7de06ae40d68,images_raw/7de06ae40d68.jpg,草原的风,Wind of the Grassland,快乐,haiyang.artron.net,,,,unknown,海阳,Exact title/filename match in local source folders; exact work-page URL and license still require verification. local_title_source_inference: source attribution checked against add pic folder names and title translation caches; not a redistribution license.,https://haiyang.artron.net/works_index_1,no_work_url_match_on_collection_pages,,No matching work title found in crawled collection pages. Local add-pic folder confirms title-to-artist/source attribution; exact work-page URL remains unverified.
3e6107998d5b,images_raw/3e6107998d5b.jpg,光,Luce,悲伤,artmajeur.com,,,https://github.com/hmer-boop/multistage-affect/blob/main/data/release_subset/images/artmajeur/3e6107998d5b.jpg,unknown,Elisa De Montis,Exact title/filename match in local source folders; exact work-page URL and license still require verification.,https://www.artmajeur.com/elisa-de-montis?view=grid&collections%5B%5D=2450866,blocked_or_dynamic_manual_check_needed,,Artmajeur pages returned Cloudflare/browser challenge during command-line access; exact work URL requires manual browser verification.
