item_id,image_filename,title_zh,title_en,sample_stratum_label,source_site_hint,source_collection_url,source_page_url,exact_url_status,exact_url_confidence,attribution,notes,exact_url_notes
97d10b85be9a,images_raw/97d10b85be9a.jpg,昆仑山下,Beneath Kunlun Mountain,惊奇,hanyuchen.artron.net,https://hanyuchen.artron.net/,,no_work_url_match_on_collection_pages,,韩玉臣,Exact title/filename match in local source folders; exact work-page URL and license still require verification.,No matching work title found in crawled collection pages.
6a97f793926e,images_raw/6a97f793926e.jpg,心事鸟相知,Birds of the Heart,悲伤,,,,no_collection_url_available,,,"title_filename_match_source_unresolved: title matched a local working-folder file, but the local folder does not identify the original source site/artist; verify before releasing image files.",
54282b51fe41,images_raw/54282b51fe41.jpg,《祖国无处不风光》,Beauty of the Motherland Everywhere,敬畏,huangjiannan.artron.net,https://huangjiannan.artron.net/works_index_21,,no_work_url_match_on_collection_pages,,黄建南,needs_manual_review: title matches multiple local source-folder files; verify exact image before releasing image files.,No matching work title found in crawled collection pages.
b07e178970f7,images_raw/b07e178970f7.jpg,大地灵魂 1,大地灵魂 1,宁静,,,,no_collection_url_available,,,"title_filename_match_source_unresolved: title matched a local working-folder file, but the local folder does not identify the original source site/artist; verify before releasing image files.",
738e26e9da4b,images_raw/738e26e9da4b.jpg,光之印记,,宁静,,,,no_collection_url_available,,,No local title/filename source match found yet.,
ca9a04d329e8,images_raw/ca9a04d329e8.jpg,佛香阁,Pavilion of Buddhist Incense,敬畏,daize.artron.net,https://daize.artron.net/,,no_work_url_match_on_collection_pages,,戴泽,Exact title/filename match in local source folders; exact work-page URL and license still require verification.,No matching work title found in crawled collection pages.
87a73bb5c9d3,images_raw/87a73bb5c9d3.jpg,命运中的时区,Time Zones of Fate,敬畏,artmajeur.com,https://www.artmajeur.com/oluwapelumi-olaosun?view=grid&collections%5B%5D=2301889,,blocked_or_dynamic_manual_check_needed,,Oluwapelumi Olaosun,Exact title/filename match in local source folders; exact work-page URL and license still require verification.,Artmajeur pages returned Cloudflare/browser challenge during command-line access; exact work URL requires manual browser verification.
d1436b16d536,images_raw/d1436b16d536.jpg,香溪,Fragrant Creek,快乐,daize.artron.net,https://daize.artron.net/,,no_work_url_match_on_collection_pages,,戴泽,Exact title/filename match in local source folders; exact work-page URL and license still require verification.,No matching work title found in crawled collection pages.
2032d4802382,images_raw/2032d4802382.jpg,金百合,Golden Lily,厌恶,guanpuxue.artron.net,https://guanpuxue.artron.net/,,no_work_url_match_on_collection_pages,,管朴学,Exact title/filename match in local source folders; exact work-page URL and license still require verification.,No matching work title found in crawled collection pages.
2c62d9b12c2b,images_raw/2c62d9b12c2b.jpg,月光河,Moonlight River,恐惧,,,,no_collection_url_available,,,"title_filename_match_source_unresolved: title matched a local working-folder file, but the local folder does not identify the original source site/artist; verify before releasing image files.",
4d82ca84cd23,images_raw/4d82ca84cd23.jpg,逆流而上！,Against the Current!,惊奇,,,,no_collection_url_available,,,"title_filename_match_source_unresolved: title matched a local working-folder file, but the local folder does not identify the original source site/artist; verify before releasing image files.",
b7fbd2171438,images_raw/b7fbd2171438.jpg,优越动物 狗记者,Superior Animal: Dog Reporter,厌恶,,,,no_collection_url_available,,,"title_filename_match_source_unresolved: title matched a local working-folder file, but the local folder does not identify the original source site/artist; verify before releasing image files.",
5ca8137ec1fb,images_raw/5ca8137ec1fb.jpg,阳光窗与瀑布,,惊奇,artmajeur.com,https://www.artmajeur.com/ta00?view=grid&collections%5B0%5D=2214331&page=1,,blocked_or_dynamic_manual_check_needed,,Ta,Exact title/filename match in local source folders; exact work-page URL and license still require verification.,Artmajeur pages returned Cloudflare/browser challenge during command-line access; exact work URL requires manual browser verification.
8015eee85c20,images_raw/8015eee85c20.jpg,相信不可能,Believe the Impossible,敬畏,artmajeur.com,https://www.artmajeur.com/picrate?view=grid&collections%5B%5D=1775407,,blocked_or_dynamic_manual_check_needed,,Picrate,Exact title/filename match in local source folders; exact work-page URL and license still require verification.,Artmajeur pages returned Cloudflare/browser challenge during command-line access; exact work URL requires manual browser verification.
7de06ae40d68,images_raw/7de06ae40d68.jpg,草原的风,Wind of the Grassland,快乐,haiyang.artron.net,https://haiyang.artron.net/works_index_1,,no_work_url_match_on_collection_pages,,海阳,Exact title/filename match in local source folders; exact work-page URL and license still require verification.,No matching work title found in crawled collection pages.
3e6107998d5b,images_raw/3e6107998d5b.jpg,光,,悲伤,artmajeur.com,https://www.artmajeur.com/elisa-de-montis?view=grid&collections%5B%5D=2450866,,blocked_or_dynamic_manual_check_needed,,Elisa De Montis,Exact title/filename match in local source folders; exact work-page URL and license still require verification.,Artmajeur pages returned Cloudflare/browser challenge during command-line access; exact work URL requires manual browser verification.
9ee9010c96e9,images_raw/9ee9010c96e9.jpg,挑着扁担的母亲,,敬畏,artmajeur.com,https://www.artmajeur.com/nga-tran?view=grid&collections%5B%5D=2287606,,blocked_or_dynamic_manual_check_needed,,Nga Tran,Exact title/filename match in local source folders; exact work-page URL and license still require verification.,Artmajeur pages returned Cloudflare/browser challenge during command-line access; exact work URL requires manual browser verification.
e7fa6fec758e,images_raw/e7fa6fec758e.jpg,火车工,Train Worker,敬畏,,,,no_collection_url_available,,,"title_filename_match_source_unresolved: title matched a local working-folder file, but the local folder does not identify the original source site/artist; verify before releasing image files.",
c4b250c0e144,images_raw/c4b250c0e144.jpg,《伽玛射线》,Gamma Rays,宁静,huangjiannan.artron.net,https://huangjiannan.artron.net/works_index_21,,no_work_url_match_on_collection_pages,,黄建南,needs_manual_review: title matches multiple local source-folder files; verify exact image before releasing image files.,No matching work title found in crawled collection pages.
5d9002e19d76,images_raw/5d9002e19d76.jpg,树是通道,Trees Are Portals,悲伤,artmajeur.com,https://www.artmajeur.com/robert-van-den-herik?view=grid&collections%5B0%5D=1744639&page=2,,blocked_or_dynamic_manual_check_needed,,Robert Van Den Herik,Exact title/filename match in local source folders; exact work-page URL and license still require verification.,Artmajeur pages returned Cloudflare/browser challenge during command-line access; exact work URL requires manual browser verification.
7d6b6daa25ee,images_raw/7d6b6daa25ee.jpg,云豹,,快乐,artmajeur.com,https://www.artmajeur.com/bogdan-dide?view=grid&collections%5B%5D=1714582,,blocked_or_dynamic_manual_check_needed,,Bogdan Dide,Exact title/filename match in local source folders; exact work-page URL and license still require verification.,Artmajeur pages returned Cloudflare/browser challenge during command-line access; exact work URL requires manual browser verification.
c497f0063c46,images_raw/c497f0063c46.jpg,佛香瞻相,Buddha's Fragrant Gaze,敬畏,,,,no_collection_url_available,,,No local title/filename source match found yet.,
b22b74c45116,images_raw/b22b74c45116.jpg,小熊同他的妈妈,Bear Cub and His Mother,惊奇,daize.artron.net,https://daize.artron.net/,,no_work_url_match_on_collection_pages,,戴泽,Exact title/filename match in local source folders; exact work-page URL and license still require verification.,No matching work title found in crawled collection pages.
336a7488f17c,images_raw/336a7488f17c.jpg,在乔万泉的沐浴,,快乐,artmajeur.com,https://www.artmajeur.com/alain-vintenon?view=grid&collections%5B%5D=2312140,,blocked_or_dynamic_manual_check_needed,,Alain Vintenon,Exact title/filename match in local source folders; exact work-page URL and license still require verification.,Artmajeur pages returned Cloudflare/browser challenge during command-line access; exact work URL requires manual browser verification.
4ca86fb04c8e,images_raw/4ca86fb04c8e.jpg,流云,Floating Clouds,快乐,haiyang.artron.net,https://haiyang.artron.net/works_index_1,,no_work_url_match_on_collection_pages,,海阳,Exact title/filename match in local source folders; exact work-page URL and license still require verification.,No matching work title found in crawled collection pages.
bdfe89b7480e,images_raw/bdfe89b7480e.jpg,在梦的波涛中翱翔,Soaring in the Waves of Dreams,快乐,,,,no_collection_url_available,,,"title_filename_match_source_unresolved: title matched a local working-folder file, but the local folder does not identify the original source site/artist; verify before releasing image files.",
32cddc9cd852,images_raw/32cddc9cd852.jpg,黑暗,,恐惧,artmajeur.com,https://www.artmajeur.com/jean-humbert-savoldelli?view=grid&collections%5B%5D=1607818,,blocked_or_dynamic_manual_check_needed,,Jean-Humbert Savoldelli,Exact title/filename match in local source folders; exact work-page URL and license still require verification.,Artmajeur pages returned Cloudflare/browser challenge during command-line access; exact work URL requires manual browser verification.
9cf69d805f56,images_raw/9cf69d805f56.jpg,《丑角》,Clown,快乐,,,,no_collection_url_available,,,needs_manual_review: title matches multiple local source-folder files; verify exact image before releasing image files.,
debddb57feb5,images_raw/debddb57feb5.jpg,超级利益链——旋转,Super Profit Chain - Rotation,厌恶,baike.artron.net,https://baike.artron.net/artist?id=1958,,no_work_url_match_on_collection_pages,,焦小健,Exact title/filename match in local source folders; exact work-page URL and license still require verification.,No matching work title found in crawled collection pages.
294dcdf6f8be,images_raw/294dcdf6f8be.jpg,充满阳光的日子,Sunny Days,快乐,haiyang.artron.net,https://haiyang.artron.net/works_index_1,,no_work_url_match_on_collection_pages,,海阳,Exact title/filename match in local source folders; exact work-page URL and license still require verification.,No matching work title found in crawled collection pages.
603ff0f1c705,images_raw/603ff0f1c705.jpg,都江堰,Dujiangyan,宁静,daize.artron.net,https://daize.artron.net/,,no_work_url_match_on_collection_pages,,戴泽,Exact title/filename match in local source folders; exact work-page URL and license still require verification.,No matching work title found in crawled collection pages.
6f938b0a5192,images_raw/6f938b0a5192.jpg,山有灵气山中净,"The Spirit of the Mountain, Purity Within",宁静,mazhangcheng.artron.net,https://mazhangcheng.artron.net/,,no_work_url_match_on_collection_pages,,马章乘,Exact title/filename match in local source folders; exact work-page URL and license still require verification.,No matching work title found in crawled collection pages.
fd385674583e,images_raw/fd385674583e.jpg,《量子射爆》,Quantum Blast,厌恶,huangjiannan.artron.net,https://huangjiannan.artron.net/works_index_21,,no_work_url_match_on_collection_pages,,黄建南,needs_manual_review: title matches multiple local source-folder files; verify exact image before releasing image files.,No matching work title found in crawled collection pages.
6ed0817ace1c,images_raw/6ed0817ace1c.jpg,至暗时刻,Darkest Hour,厌恶,,,,no_collection_url_available,,,"title_filename_match_source_unresolved: title matched a local working-folder file, but the local folder does not identify the original source site/artist; verify before releasing image files.",
43424ef93c33,images_raw/43424ef93c33.jpg,夜宴,Night Banquet,惊奇,baike.artron.net,https://baike.artron.net/artist?id=1958,,no_work_url_match_on_collection_pages,,焦小健,Exact title/filename match in local source folders; exact work-page URL and license still require verification.,No matching work title found in crawled collection pages.
8878fac415a0,images_raw/8878fac415a0.jpg,腊冬雪韵,Winter Snow Charm,悲伤,,,,no_collection_url_available,,,No local title/filename source match found yet.,
dd86e837c63d,images_raw/dd86e837c63d.jpg,奶香四溢,Milky Aroma,恐惧,hanyuchen.artron.net,https://hanyuchen.artron.net/,,no_work_url_match_on_collection_pages,,韩玉臣,Exact title/filename match in local source folders; exact work-page URL and license still require verification.,No matching work title found in crawled collection pages.
d9012a023c02,images_raw/d9012a023c02.jpg,白沙滩的童年物语,Childhood Tales of the White Sand Beach,宁静,,,,no_collection_url_available,,,"title_filename_match_source_unresolved: title matched a local working-folder file, but the local folder does not identify the original source site/artist; verify before releasing image files.",
edc19e73b81e,images_raw/edc19e73b81e.jpg,此路不通,Dead End,惊奇,,,,no_collection_url_available,,,No local title/filename source match found yet.,
b073dc191b4c,images_raw/b073dc191b4c.jpg,归真园,Garden of Return to Truth,快乐,guanpuxue.artron.net,https://guanpuxue.artron.net/,,no_work_url_match_on_collection_pages,,管朴学,Exact title/filename match in local source folders; exact work-page URL and license still require verification.,No matching work title found in crawled collection pages.
498b53dc5cbb,images_raw/498b53dc5cbb.jpg,北方,North,惊奇,guanpuxue.artron.net,https://guanpuxue.artron.net/,,no_work_url_match_on_collection_pages,,管朴学,Exact title/filename match in local source folders; exact work-page URL and license still require verification.,No matching work title found in crawled collection pages.
eb62df0eaf42,images_raw/eb62df0eaf42.jpg,瘟疫降临,The Plague Arrives,惊奇,,,,no_collection_url_available,,,"title_filename_match_source_unresolved: title matched a local working-folder file, but the local folder does not identify the original source site/artist; verify before releasing image files.",
867b4a6c8fbe,images_raw/867b4a6c8fbe.jpg,痛苦,,悲伤,artmajeur.com,https://www.artmajeur.com/milos-hronec?view=grid&collections%5B%5D=2390674,,blocked_or_dynamic_manual_check_needed,,Milos Hronec,Exact title/filename match in local source folders; exact work-page URL and license still require verification.,Artmajeur pages returned Cloudflare/browser challenge during command-line access; exact work URL requires manual browser verification.
d151d21d8c93,images_raw/d151d21d8c93.jpg,快乐舞蹈,,悲伤,artmajeur.com,https://www.artmajeur.com/milos-hronec?view=grid&collections%5B%5D=2390674,,blocked_or_dynamic_manual_check_needed,,Milos Hronec,Exact title/filename match in local source folders; exact work-page URL and license still require verification.,Artmajeur pages returned Cloudflare/browser challenge during command-line access; exact work URL requires manual browser verification.
bf2f00b783de,images_raw/bf2f00b783de.jpg,王府井教堂,Wangfujing Cathedral,敬畏,daize.artron.net,https://daize.artron.net/,,no_work_url_match_on_collection_pages,,戴泽,Exact title/filename match in local source folders; exact work-page URL and license still require verification.,No matching work title found in crawled collection pages.
fd5edd2aa3ce,images_raw/fd5edd2aa3ce.jpg,自然之路,,惊奇,artmajeur.com,https://www.artmajeur.com/senchenko?view=grid&collections%5B%5D=1872680,,blocked_or_dynamic_manual_check_needed,,Alex Senchenko,Exact title/filename match in local source folders; exact work-page URL and license still require verification.,Artmajeur pages returned Cloudflare/browser challenge during command-line access; exact work URL requires manual browser verification.
cb4e436c421a,images_raw/cb4e436c421a.jpg,丛林夜停,,快乐,,,,no_collection_url_available,,,No local title/filename source match found yet.,
ac85439bbd31,images_raw/ac85439bbd31.jpg,痛苦的个性解体,,厌恶,artmajeur.com,https://www.artmajeur.com/milos-hronec?view=grid&collections%5B%5D=2390674,,blocked_or_dynamic_manual_check_needed,,Milos Hronec,Exact title/filename match in local source folders; exact work-page URL and license still require verification.,Artmajeur pages returned Cloudflare/browser challenge during command-line access; exact work URL requires manual browser verification.
c4f3be0a5f43,images_raw/c4f3be0a5f43.jpg,《天堂运动会》,Heavenly Games,快乐,huangjiannan.artron.net,https://huangjiannan.artron.net/works_index_21,,no_work_url_match_on_collection_pages,,黄建南,needs_manual_review: title matches multiple local source-folder files; verify exact image before releasing image files.,No matching work title found in crawled collection pages.
577062aa1b17,images_raw/577062aa1b17.jpg,身体与灵魂,Body and Soul,敬畏,,,,no_collection_url_available,,,"title_filename_match_source_unresolved: title matched a local working-folder file, but the local folder does not identify the original source site/artist; verify before releasing image files.",
7a7fbbe27bf0,images_raw/7a7fbbe27bf0.jpg,永恒的遗憾,Eternal Regret,悲伤,,,,no_collection_url_available,,,"title_filename_match_source_unresolved: title matched a local working-folder file, but the local folder does not identify the original source site/artist; verify before releasing image files.",
08915938087b,images_raw/08915938087b.jpg,《金色童年》,Golden Childhood,恐惧,hanyuchen.artron.net; maokaiart.com,http://www.maokaiart.com/; https://hanyuchen.artron.net/,,no_work_url_match_on_collection_pages,manual_check_needed,毛锎; 韩玉臣,needs_manual_review: title matches multiple local source-folder files; verify exact image before releasing image files.,"Multiple candidate source collection URLs were available, but no single-work/detail-page URL was resolved automatically; verify exact image visually."
045cf7836f97,images_raw/045cf7836f97.jpg,月季,Rose,宁静,daize.artron.net,https://daize.artron.net/,,no_work_url_match_on_collection_pages,,戴泽,Exact title/filename match in local source folders; exact work-page URL and license still require verification.,No matching work title found in crawled collection pages.
03c4c09931d2,images_raw/03c4c09931d2.jpg,幸福的小鸟,Happy Little Bird,厌恶,artmajeur.com,https://www.artmajeur.com/picrate?view=grid&collections%5B%5D=1775407,,blocked_or_dynamic_manual_check_needed,,Picrate,Exact title/filename match in local source folders; exact work-page URL and license still require verification.,Artmajeur pages returned Cloudflare/browser challenge during command-line access; exact work URL requires manual browser verification.
d86a6c68da14,images_raw/d86a6c68da14.jpg,甜美花园,,惊奇,artmajeur.com,https://www.artmajeur.com/jean-humbert-savoldelli?view=grid&collections%5B%5D=1607818,,blocked_or_dynamic_manual_check_needed,,Jean-Humbert Savoldelli,Exact title/filename match in local source folders; exact work-page URL and license still require verification.,Artmajeur pages returned Cloudflare/browser challenge during command-line access; exact work URL requires manual browser verification.
be1261ccc390,images_raw/be1261ccc390.jpg,古法航行,Ancient Navigation,惊奇,artmajeur.com,https://www.artmajeur.com/picrate?view=grid&collections%5B%5D=1775407,,blocked_or_dynamic_manual_check_needed,,Picrate,Exact title/filename match in local source folders; exact work-page URL and license still require verification.,Artmajeur pages returned Cloudflare/browser challenge during command-line access; exact work URL requires manual browser verification.
03811fde9e80,images_raw/03811fde9e80.jpg,《童年》油画,Childhood,悲伤,hanyuchen.artron.net,https://hanyuchen.artron.net/,,no_work_url_match_on_collection_pages,,韩玉臣,Exact title/filename match in local source folders; exact work-page URL and license still require verification.,No matching work title found in crawled collection pages.
4950385295e8,images_raw/4950385295e8.jpg,只剩下欧洲，再次是革命,,厌恶,artmajeur.com,https://www.artmajeur.com/dags-vidulejs?view=grid&collections%5B%5D=2194390,,blocked_or_dynamic_manual_check_needed,,Dags Vidulejs,Exact title/filename match in local source folders; exact work-page URL and license still require verification.,Artmajeur pages returned Cloudflare/browser challenge during command-line access; exact work URL requires manual browser verification.
6095f4d7a743,images_raw/6095f4d7a743.jpg,在山丘上行走,,宁静,artmajeur.com,https://www.artmajeur.com/igor-shulman?view=grid&collections%5B%5D=1286191,,blocked_or_dynamic_manual_check_needed,,Igor Shulman,Exact title/filename match in local source folders; exact work-page URL and license still require verification.,Artmajeur pages returned Cloudflare/browser challenge during command-line access; exact work URL requires manual browser verification.
d9a173e1628b,images_raw/d9a173e1628b.jpg,作为整体的一部分,Part of the Whole,惊奇,artmajeur.com,https://www.artmajeur.com/robert-van-den-herik?view=grid&collections%5B0%5D=1744639&page=2,,blocked_or_dynamic_manual_check_needed,,Robert Van Den Herik,Exact title/filename match in local source folders; exact work-page URL and license still require verification.,Artmajeur pages returned Cloudflare/browser challenge during command-line access; exact work URL requires manual browser verification.
f1a49f8b0fc8,images_raw/f1a49f8b0fc8.jpg,河上的日出,,宁静,artmajeur.com,https://www.artmajeur.com/nga-tran?view=grid&collections%5B%5D=2287606,,blocked_or_dynamic_manual_check_needed,,Nga Tran,Exact title/filename match in local source folders; exact work-page URL and license still require verification.,Artmajeur pages returned Cloudflare/browser challenge during command-line access; exact work URL requires manual browser verification.
c79edaa50db2,images_raw/c79edaa50db2.jpg,《天外来客》,Visitor from Beyond,恐惧,huangjiannan.artron.net,https://huangjiannan.artron.net/works_index_21,,no_work_url_match_on_collection_pages,,黄建南,needs_manual_review: title matches multiple local source-folder files; verify exact image before releasing image files.,No matching work title found in crawled collection pages.
63f2d0524afc,images_raw/63f2d0524afc.jpg,陨石,Meteorite,恐惧,,,,no_collection_url_available,,,"title_filename_match_source_unresolved: title matched a local working-folder file, but the local folder does not identify the original source site/artist; verify before releasing image files.",
1b88d140f870,images_raw/1b88d140f870.jpg,失落星辰的追寻,,悲伤,artmajeur.com,https://www.artmajeur.com/chloe-kaemmerer?view=grid&collections%5B%5D=2320546,,blocked_or_dynamic_manual_check_needed,,Chloe Kaemmerer,Exact title/filename match in local source folders; exact work-page URL and license still require verification.,Artmajeur pages returned Cloudflare/browser challenge during command-line access; exact work URL requires manual browser verification.
e2bcfbd50bd1,images_raw/e2bcfbd50bd1.jpg,游戏,,惊奇,artmajeur.com,https://www.artmajeur.com/jean-humbert-savoldelli?view=grid&collections%5B%5D=1607818,,blocked_or_dynamic_manual_check_needed,,Jean-Humbert Savoldelli,Exact title/filename match in local source folders; exact work-page URL and license still require verification.,Artmajeur pages returned Cloudflare/browser challenge during command-line access; exact work URL requires manual browser verification.
3f4d866d8210,images_raw/3f4d866d8210.jpg,繁茂,,宁静,artmajeur.com,https://www.artmajeur.com/jean-humbert-savoldelli?view=grid&collections%5B%5D=1607818,,blocked_or_dynamic_manual_check_needed,,Jean-Humbert Savoldelli,Exact title/filename match in local source folders; exact work-page URL and license still require verification.,Artmajeur pages returned Cloudflare/browser challenge during command-line access; exact work URL requires manual browser verification.
5c8a823a1628,images_raw/5c8a823a1628.jpg,自然的脉动,,敬畏,artmajeur.com,https://www.artmajeur.com/senchenko?view=grid&collections%5B%5D=1872680,,blocked_or_dynamic_manual_check_needed,,Alex Senchenko,Exact title/filename match in local source folders; exact work-page URL and license still require verification.,Artmajeur pages returned Cloudflare/browser challenge during command-line access; exact work URL requires manual browser verification.
27ed1b1b7073,images_raw/27ed1b1b7073.jpg,离谱的红色残余,Absurd Red Remnants,愤怒,,,,no_collection_url_available,,,"title_filename_match_source_unresolved: title matched a local working-folder file, but the local folder does not identify the original source site/artist; verify before releasing image files.",
fc6792dea129,images_raw/fc6792dea129.jpg,跑,Run,厌恶,,,,no_collection_url_available,,,"title_filename_match_source_unresolved: title matched a local working-folder file, but the local folder does not identify the original source site/artist; verify before releasing image files.",
f2fc6edc033e,images_raw/f2fc6edc033e.jpg,清幽,Tranquility,宁静,mazhangcheng.artron.net,https://mazhangcheng.artron.net/,,no_work_url_match_on_collection_pages,,马章乘,Exact title/filename match in local source folders; exact work-page URL and license still require verification.,No matching work title found in crawled collection pages.
5a5b370a1336,images_raw/5a5b370a1336.jpg,寺庙高严,Majestic Temple,敬畏,hanyuchen.artron.net,https://hanyuchen.artron.net/,,no_work_url_match_on_collection_pages,,韩玉臣,Exact title/filename match in local source folders; exact work-page URL and license still require verification.,No matching work title found in crawled collection pages.
d0ed824d516f,images_raw/d0ed824d516f.jpg,压力,,悲伤,artmajeur.com,https://www.artmajeur.com/milos-hronec?view=grid&collections%5B%5D=2390674,,blocked_or_dynamic_manual_check_needed,,Milos Hronec,Exact title/filename match in local source folders; exact work-page URL and license still require verification.,Artmajeur pages returned Cloudflare/browser challenge during command-line access; exact work URL requires manual browser verification.
7fd15d3da690,images_raw/7fd15d3da690.jpg,重庆梯归,Chongqing Steps Home,敬畏,daize.artron.net,https://daize.artron.net/,,no_work_url_match_on_collection_pages,,戴泽,Exact title/filename match in local source folders; exact work-page URL and license still require verification.,No matching work title found in crawled collection pages.
a9ede2db8793,images_raw/a9ede2db8793.jpg,喜悦,,宁静,artmajeur.com,https://www.artmajeur.com/annabelle-amory?view=grid&collections%5B%5D=2064842,,blocked_or_dynamic_manual_check_needed,,Annabelle Amory,Exact title/filename match in local source folders; exact work-page URL and license still require verification.,Artmajeur pages returned Cloudflare/browser challenge during command-line access; exact work URL requires manual browser verification.
115e1244e766,images_raw/115e1244e766.jpg,移民入侵,Immigrant Invasion,恐惧,,,,no_collection_url_available,,,"title_filename_match_source_unresolved: title matched a local working-folder file, but the local folder does not identify the original source site/artist; verify before releasing image files.",
631328243339,images_raw/631328243339.jpg,入侵者,Intruder,恐惧,,,,no_collection_url_available,,,"title_filename_match_source_unresolved: title matched a local working-folder file, but the local folder does not identify the original source site/artist; verify before releasing image files.",
07bdaa59625a,images_raw/07bdaa59625a.jpg,整个宇宙,,恐惧,artmajeur.com,https://www.artmajeur.com/milos-hronec?view=grid&collections%5B%5D=2390674,,blocked_or_dynamic_manual_check_needed,,Milos Hronec,Exact title/filename match in local source folders; exact work-page URL and license still require verification.,Artmajeur pages returned Cloudflare/browser challenge during command-line access; exact work URL requires manual browser verification.
ef4b4bde1c17,images_raw/ef4b4bde1c17.jpg,加油泵,Fuel Pump,惊奇,,,,no_collection_url_available,,,"title_filename_match_source_unresolved: title matched a local working-folder file, but the local folder does not identify the original source site/artist; verify before releasing image files.",
39873a36bcf9,images_raw/39873a36bcf9.jpg,胜利之步,,敬畏,artmajeur.com,https://www.artmajeur.com/manolis-maridakis?view=grid&collections%5B%5D=2471758,,blocked_or_dynamic_manual_check_needed,,Manolis Maridakis,Exact title/filename match in local source folders; exact work-page URL and license still require verification.,Artmajeur pages returned Cloudflare/browser challenge during command-line access; exact work URL requires manual browser verification.
41e97cfdcf7d,images_raw/41e97cfdcf7d.jpg,奉献,,恐惧,artmajeur.com,https://www.artmajeur.com/milos-hronec?view=grid&collections%5B%5D=2390674,,blocked_or_dynamic_manual_check_needed,,Milos Hronec,Exact title/filename match in local source folders; exact work-page URL and license still require verification.,Artmajeur pages returned Cloudflare/browser challenge during command-line access; exact work URL requires manual browser verification.
e0b220b5846c,images_raw/e0b220b5846c.jpg,梦里的柠檬,,快乐,artmajeur.com,https://www.artmajeur.com/claire-denarie-soffietti?view=grid&collections%5B%5D=2130209,,blocked_or_dynamic_manual_check_needed,,Claire Denarie-Soffietti,Exact title/filename match in local source folders; exact work-page URL and license still require verification.,Artmajeur pages returned Cloudflare/browser challenge during command-line access; exact work URL requires manual browser verification.
92fd1878563d,images_raw/92fd1878563d.jpg,国色天香,National Beauty and Heavenly Fragrance,快乐,mazhangcheng.artron.net,https://mazhangcheng.artron.net/,,no_work_url_match_on_collection_pages,,马章乘,Exact title/filename match in local source folders; exact work-page URL and license still require verification.,No matching work title found in crawled collection pages.
4d377634cd30,images_raw/4d377634cd30.jpg,不可能的邂逅,Impossible Encounter,恐惧,,,,no_collection_url_available,,,"title_filename_match_source_unresolved: title matched a local working-folder file, but the local folder does not identify the original source site/artist; verify before releasing image files.",
42f559ba1e60,images_raw/42f559ba1e60.jpg,大地&有意味的形 (2),Earth & Meaningful Form (2),宁静,,,,no_collection_url_available,,,"title_filename_match_source_unresolved: title matched a local working-folder file, but the local folder does not identify the original source site/artist; verify before releasing image files.",
d02da722fbc0,images_raw/d02da722fbc0.jpg,大众娱乐,Mass Entertainment,厌恶,baike.artron.net,https://baike.artron.net/artist?id=1958,,no_work_url_match_on_collection_pages,,焦小健,Exact title/filename match in local source folders; exact work-page URL and license still require verification.,No matching work title found in crawled collection pages.
f862fe0b370a,images_raw/f862fe0b370a.jpg,灰城-微光,Gray City - Glimmer,宁静,tiexin.artron.net,https://tiexin.artron.net/,,no_work_url_match_on_collection_pages,,铁心,Exact title/filename match in local source folders; exact work-page URL and license still require verification.,No matching work title found in crawled collection pages.
b2e9ba943c98,images_raw/b2e9ba943c98.jpg,治愈者也需要治愈,,惊奇,artmajeur.com,https://www.artmajeur.com/ganiyat-abdulazeez?view=grid&collections%5B%5D=2121668,,blocked_or_dynamic_manual_check_needed,,Ganiyat Abdulazeez,Exact title/filename match in local source folders; exact work-page URL and license still require verification.,Artmajeur pages returned Cloudflare/browser challenge during command-line access; exact work URL requires manual browser verification.
85f90c5f8af2,images_raw/85f90c5f8af2.jpg,力量,Strength,敬畏,,,,no_collection_url_available,,,"title_filename_match_source_unresolved: title matched a local working-folder file, but the local folder does not identify the original source site/artist; verify before releasing image files.",
a4e6fec56298,images_raw/a4e6fec56298.jpg,芙蓉葵,Hibiscus,惊奇,yueminjun.artron.net,https://yueminjun.artron.net/,,no_work_url_match_on_collection_pages,,岳敏君,Exact title/filename match in local source folders; exact work-page URL and license still require verification.,No matching work title found in crawled collection pages.
9d7a11e43bc7,images_raw/9d7a11e43bc7.jpg,吉祥长白山 (2),Auspicious Changbai Mountain (2),敬畏,,,,no_collection_url_available,,,"title_filename_match_source_unresolved: title matched a local working-folder file, but the local folder does not identify the original source site/artist; verify before releasing image files.",
8a3efc48d07b,images_raw/8a3efc48d07b.jpg,舞者,Dancer,恐惧,,,,no_collection_url_available,,,"title_filename_match_source_unresolved: title matched a local working-folder file, but the local folder does not identify the original source site/artist; verify before releasing image files.",
632097cca1de,images_raw/632097cca1de.jpg,母亲斯瓦,,惊奇,artmajeur.com,https://www.artmajeur.com/bogdan-dide?view=grid&collections%5B%5D=1714582,,blocked_or_dynamic_manual_check_needed,,Bogdan Dide,Exact title/filename match in local source folders; exact work-page URL and license still require verification.,Artmajeur pages returned Cloudflare/browser challenge during command-line access; exact work URL requires manual browser verification.
